id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
63684,24-06-2019 15:10,Stray,0,C1906899,9.8102E+14,Buddy,Domestic Short Hair,Orange and White,Cat,14 weeks.,Male,Office,25-06-2019 00:00,Foster,0,22-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63685,24-06-2019 15:10,Stray,0,C1906900,9.8102E+14,Bailey,Domestic Short Hair,Orange and White,Cat,13 weeks.,Male,Adoptable window colony,25-06-2019 00:00,Foster,0,04-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63685,24-06-2019 15:10,Stray,0,C1906900,9.8102E+14,Bailey,Domestic Short Hair,Orange and White,Cat,13 weeks.,Male,Adoptable window colony,09-08-2019 00:00,Foster,0,20-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63685,24-06-2019 15:10,Stray,0,C1906900,9.8102E+14,Bailey,Domestic Short Hair,Orange and White,Cat,13 weeks.,Male,Adoptable window colony,22-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63686,24-06-2019 15:33,Moving,0,H1906893,,Xiao Bing,Hamster,Grey and black,Hamster,1 year 0 months.,Female,Food prep room,26-06-2019 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
63688,24-06-2019 16:18,Incompatible with owner lifestyle,0,D1906894,9.85113E+14,Future King,Bully Breed Mix,Brindle,Dog,1 year 6 months.,Male,Dog room D,03-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63689,24-06-2019 16:39,Stray,0,C1906902,9.8102E+14,Trudy,Domestic Short Hair,Dilute calico,Cat,9 years 9 months.,Female,Adoptable Cat Kennels,10-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63690,24-06-2019 16:48,Stray,0,C1906903,,Johnny,Domestic Short Hair,Black and White,Cat,4 weeks.,Male,Cat room A,25-06-2019 00:00,Foster,0,,Stray,01-07-2019 00:00,"UU - untreatable, unmanageable",0,1,0
63691,24-06-2019 16:48,Stray,0,C1906904,,June,Domestic Short Hair,Black,Cat,4 weeks.,Female,Cat room A,25-06-2019 00:00,Foster,0,,Stray,01-07-2019 00:00,"UU - untreatable, unmanageable",0,1,0
63692,25-06-2019 08:41,Stray,0,D1906902,9.8102E+14,Washington,Bully Breed Mix,Brown and White,Dog,1 year 1 month.,Male,Adoptable Dogs,17-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63693,25-06-2019 12:08,Stray,0,C1906905,9.8102E+14,Angelina,Domestic Short Hair,Brown and Black,Cat,2 years 1 month.,Female,Adoptable Cat Glass Colony,08-07-2019 00:00,Foster,0,30-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63693,25-06-2019 12:08,Stray,0,C1906905,9.8102E+14,Angelina,Domestic Short Hair,Brown and Black,Cat,2 years 1 month.,Female,Adoptable Cat Glass Colony,02-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63694,25-06-2019 12:14,Stray,0,C1906906,9.8102E+14,Fly Boy,Domestic Short Hair,Black and White,Cat,2 years 1 month.,Male,Adoptable Cat Big Colony,25-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63697,25-06-2019 12:47,Stray,0,C1906908,,Garfield,Domestic Short Hair,Orange,Cat,1 year 0 months.,Male,Cat room B,10-07-2019 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
63698,25-06-2019 13:04,Stray,0,C1906909,9.8102E+14,Vanna,Domestic Short Hair,Calico,Cat,14 weeks.,Female,Adoptable Cat Small Colony,25-07-2019 00:00,Adoption,0,30-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63698,25-06-2019 13:04,Stray,0,C1906909,9.8102E+14,Vanna,Domestic Short Hair,Calico,Cat,14 weeks.,Female,Adoptable Cat Small Colony,01-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63699,25-06-2019 13:04,Stray,0,C1906910,9.8102E+14,Elaina,Domestic Short Hair,Black and Brown,Cat,2 years 1 month.,Female,Adoptable Cat Middle Colony,16-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63700,25-06-2019 13:04,Stray,0,C1906911,9.8102E+14,Valencia,Domestic Short Hair,Black and Brown,Cat,18 weeks.,Female,Adoptable Cat Glass Colony,30-07-2019 00:00,Foster,0,25-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63701,25-06-2019 13:04,Stray,0,C1906912,9.8102E+14,Vance,Domestic Short Hair,Black and Brown,Cat,15 weeks.,Male,Adoptable Cat Kennels,19-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63702,25-06-2019 12:08,Stray,0,C1906913,9.8102E+14,Maddox,Domestic Short Hair,Orange and White,Cat,12 weeks.,Male,Adoptable window colony,11-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63703,25-06-2019 12:08,Stray,0,C1906914,9.8102E+14,Shilo,Domestic Short Hair,Black and grey,Cat,11 weeks.,Female,Adoptable Cat Small Colony,08-07-2019 00:00,Foster,0,30-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63703,25-06-2019 12:08,Stray,0,C1906914,9.8102E+14,Shilo,Domestic Short Hair,Black and grey,Cat,11 weeks.,Female,Adoptable Cat Small Colony,02-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63704,25-06-2019 12:08,Stray,0,C1906915,9.8102E+14,Zahara,Domestic Short Hair,Black and grey,Cat,12 weeks.,Female,Adoptable Cat Small Colony,08-07-2019 00:00,Foster,0,30-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63704,25-06-2019 12:08,Stray,0,C1906915,9.8102E+14,Zahara,Domestic Short Hair,Black and grey,Cat,12 weeks.,Female,Adoptable Cat Small Colony,02-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63705,25-06-2019 12:08,Stray,0,C1906916,9.8102E+14,Vivienne,Domestic Short Hair,Brown and Black,Cat,12 weeks.,Female,Adoptable Cat Small Colony,08-07-2019 00:00,Foster,0,30-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63705,25-06-2019 12:08,Stray,0,C1906916,9.8102E+14,Vivienne,Domestic Short Hair,Brown and Black,Cat,12 weeks.,Female,Adoptable Cat Small Colony,01-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63707,25-06-2019 14:41,Unable to Afford,0,C1906917,9.8102E+14,Melanie,Domestic Short Hair,Orange and White,Cat,18 weeks.,Female,Adoptable Cat Glass Colony,30-07-2019 00:00,Foster,0,25-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63708,25-06-2019 14:50,Litter relinquishment,0,C1906918,9.8102E+14,Lilly,Domestic Short Hair,Black and grey,Cat,18 weeks.,Female,Adoptable Cat Glass Colony,30-07-2019 00:00,Foster,0,24-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63708,25-06-2019 14:50,Litter relinquishment,0,C1906918,9.8102E+14,Lilly,Domestic Short Hair,Black and grey,Cat,18 weeks.,Female,Adoptable Cat Glass Colony,28-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63709,25-06-2019 14:50,Litter relinquishment,0,C1906919,9.8102E+14,Calla,Domestic Short Hair,Brown and Black,Cat,15 weeks.,Female,Adoptable Cat Small Colony,05-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63710,25-06-2019 15:50,Incompatible with owner lifestyle,0,D1906920,9.8102E+14,Boomer,Pomeranian,Tan,Dog,13 years 0 months.,Male,Adoptable Dogs,09-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63711,25-06-2019 16:16,Incompatible with owner lifestyle,0,B1906921,,Valiant,Dove,White and Black,Bird,4 years 0 months.,Male,Lobby,28-06-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63712,25-06-2019 16:17,Incompatible with owner lifestyle,0,C1906922,9.8102E+14,Pumpkin,Domestic Short Hair,Orange,Cat,14 weeks.,Male,Adoptable Cat Kennels,29-06-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63713,25-06-2019 16:18,Incompatible with owner lifestyle,0,S1906923,,Gidget,Sugar Glider,Brown,Sugar Glider,5 years 0 months.,Unknown,Office,29-06-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63714,25-06-2019 16:17,Incompatible with owner lifestyle,0,C1906924,9.8102E+14,Toffee,Domestic Short Hair,Brown and Black,Cat,11 weeks.,Male,Adoptable Cat Kennels,02-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63715,25-06-2019 18:02,Stray,0,C1906920,9.8102E+14,Tigers,Domestic Short Hair,Orange,Cat,11 weeks.,Male,Adoptable Cat Small Colony,29-06-2019 00:00,Foster,0,08-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63715,25-06-2019 18:02,Stray,0,C1906920,9.8102E+14,Tigers,Domestic Short Hair,Orange,Cat,11 weeks.,Male,Adoptable Cat Small Colony,09-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63716,25-06-2019 18:02,Stray,0,C1906921,9.8102E+14,Lions,Domestic Short Hair,White and Orange,Cat,12 weeks.,Male,Adoptable Cat Kennels,29-06-2019 00:00,Foster,0,08-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63716,25-06-2019 18:02,Stray,0,C1906921,9.8102E+14,Lions,Domestic Short Hair,White and Orange,Cat,12 weeks.,Male,Adoptable Cat Kennels,10-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63717,25-06-2019 18:02,Stray,0,C1906923,9.8102E+14,Lucy,Domestic Short Hair,"Brown, Black and White",Cat,12 weeks.,Female,Adoptable Cat Kennels,29-06-2019 00:00,Foster,0,08-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63717,25-06-2019 18:02,Stray,0,C1906923,9.8102E+14,Lucy,Domestic Short Hair,"Brown, Black and White",Cat,12 weeks.,Female,Adoptable Cat Kennels,10-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63718,25-06-2019 18:50,Stray,0,C1906925,9.8102E+14,Conrad,Domestic Long Hair,Buff,Cat,2 years 1 month.,Male,Adoptable Cat Kennels,17-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63719,25-06-2019 18:50,Stray,0,C1906926,9.8102E+14,Donovan,Domestic Short Hair,Buff,Cat,2 years 1 month.,Male,Adoptable Cat Glass Colony,20-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63720,26-06-2019 10:25,Abandoned,0,S1906927,,Feisty,Ball Python,Black and Brown,Snake,23 weeks.,Unknown,Lobby,12-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63721,26-06-2019 11:09,Unable to Afford,0,D1906925,9.8102E+14,Maggie,Rat Terrier/Miniature Pinscher,Black and Brown,Dog,11 years 1 month.,Female,Office,26-06-2019 00:00,Foster,0,27-06-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63721,26-06-2019 11:09,Unable to Afford,0,D1906925,9.8102E+14,Maggie,Rat Terrier/Miniature Pinscher,Black and Brown,Dog,11 years 1 month.,Female,Office,06-07-2019 00:00,Foster,0,31-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63721,26-06-2019 11:09,Unable to Afford,0,D1906925,9.8102E+14,Maggie,Rat Terrier/Miniature Pinscher,Black and Brown,Dog,11 years 1 month.,Female,Office,31-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63723,26-06-2019 12:16,Stray,0,C1906991,9.8102E+14,Tunie,Domestic Medium Hair,Calico,Cat,1 year 6 months.,Female,Adoptable Cat Big Colony,21-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63724,26-06-2019 12:16,Stray,0,C1906928,9.8102E+14,Loonie,Domestic Short Hair,Tortie,Cat,10 weeks.,Female,Adoptable window colony,29-06-2019 00:00,Foster,0,11-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63724,26-06-2019 12:16,Stray,0,C1906928,9.8102E+14,Loonie,Domestic Short Hair,Tortie,Cat,10 weeks.,Female,Adoptable window colony,13-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63725,26-06-2019 12:16,Stray,0,C1906992,9.8102E+14,Goonie,Domestic Short Hair,Orange and White,Cat,10 weeks.,Female,Adoptable window colony,29-06-2019 00:00,Foster,0,11-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63725,26-06-2019 12:16,Stray,0,C1906992,9.8102E+14,Goonie,Domestic Short Hair,Orange and White,Cat,10 weeks.,Female,Adoptable window colony,17-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63726,26-06-2019 12:25,Police Assist,0,D1906926,9.8102E+14,Max,Beagle/Corgi,Tricolour,Dog,19 weeks.,Male,Adoptable Dogs,29-06-2019 00:00,Foster,0,01-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63726,26-06-2019 12:25,Police Assist,0,D1906926,9.8102E+14,Max,Beagle/Corgi,Tricolour,Dog,19 weeks.,Male,Adoptable Dogs,05-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63727,26-06-2019 12:56,Stray,0,C1906930,,Hercules,Domestic Short Hair,Tabbico,Cat,3 years 2 months.,Female,Cat room A,05-07-2019 00:00,Foster,0,,Stray,,Court Order/ Legal,0,0,0
63728,26-06-2019 13:42,Incompatible with other pets,0,C1906931,,Cascade,Domestic Short Hair,Tortie,Cat,2 years 0 months.,Female,Cat room B,29-06-2019 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
63729,26-06-2019 12:56,Stray,0,C1906932,9.8102E+14,Megara,Domestic Short Hair,Grey,Cat,11 weeks.,Female,Adoptable window colony,05-07-2019 00:00,Foster,0,05-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63729,26-06-2019 12:56,Stray,0,C1906932,9.8102E+14,Megara,Domestic Short Hair,Grey,Cat,11 weeks.,Female,Adoptable window colony,11-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63730,26-06-2019 12:56,Stray,0,C1906933,9.8102E+14,Apollo,Domestic Short Hair,Brown and Black,Cat,11 weeks.,Male,Adoptable window colony,05-07-2019 00:00,Foster,0,05-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63730,26-06-2019 12:56,Stray,0,C1906933,9.8102E+14,Apollo,Domestic Short Hair,Brown and Black,Cat,11 weeks.,Male,Adoptable window colony,11-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63731,26-06-2019 12:56,Stray,0,C1906934,9.8102E+14,Calliope,Domestic Short Hair,Orange and White,Cat,11 weeks.,Male,Adoptable window colony,05-07-2019 00:00,Foster,0,05-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63731,26-06-2019 12:56,Stray,0,C1906934,9.8102E+14,Calliope,Domestic Short Hair,Orange and White,Cat,11 weeks.,Male,Adoptable window colony,13-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63732,26-06-2019 12:56,Stray,0,C1906935,9.8102E+14,Nessus,Domestic Short Hair,Orange and White,Cat,10 weeks.,Male,Adoptable window colony,05-07-2019 00:00,Foster,0,05-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63732,26-06-2019 12:56,Stray,0,C1906935,9.8102E+14,Nessus,Domestic Short Hair,Orange and White,Cat,10 weeks.,Male,Adoptable window colony,07-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63733,26-06-2019 15:58,TNR - Trap/Neuter/Release,0,C1906936,9.8102E+14,Malachi,Domestic Long Hair,Black,Cat,13 weeks.,Male,Adoptable window colony,16-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63734,26-06-2019 15:58,Litter relinquishment,0,C1906937,9.8102E+14,Miranda,Domestic Short Hair,Black,Cat,13 weeks.,Female,Adoptable window colony,08-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63735,26-06-2019 15:58,TNR - Trap/Neuter/Release,0,C1906938,9.8102E+14,Madalyn,Domestic Short Hair,Black and White,Cat,13 weeks.,Female,Adoptable window colony,19-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63736,26-06-2019 15:58,Litter relinquishment,0,C1906939,9.8102E+14,Matthew,Domestic Short Hair,Black,Cat,13 weeks.,Male,Adoptable window colony,06-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63737,26-06-2019 16:04,Unable to Afford,0,C1906940,9.8102E+14,Kat,Domestic Short Hair,Orange,Cat,12 weeks.,Female,Adoptable window colony,29-06-2019 00:00,Foster,0,11-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63737,26-06-2019 16:04,Unable to Afford,0,C1906940,9.8102E+14,Kat,Domestic Short Hair,Orange,Cat,12 weeks.,Female,Adoptable window colony,16-07-2019 00:00,Adoption,0,17-07-2019 00:00,Return adopt - lifestyle issue,,Court Order/ Legal,0,0,0
63737,26-06-2019 16:04,Unable to Afford,0,C1906940,9.8102E+14,Kat,Domestic Short Hair,Orange,Cat,12 weeks.,Female,Adoptable window colony,19-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63738,26-06-2019 16:09,Stray,0,D1906930,,Harley,"Pekingese/Poodle, Miniature",Black,Dog,1 year 0 months.,Female,Canine intake room,27-06-2019 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
63739,26-06-2019 16:30,Stray,0,C1906941,9.8102E+14,Chatter,Domestic Short Hair,Black,Cat,13 weeks.,Male,Adoptable window colony,29-06-2019 00:00,Foster,0,11-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63739,26-06-2019 16:30,Stray,0,C1906941,9.8102E+14,Chatter,Domestic Short Hair,Black,Cat,13 weeks.,Male,Adoptable window colony,14-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63741,27-06-2019 11:44,Stray,0,C1906942,,Moose,Domestic Short Hair,Brown and Black,Cat,3 weeks.,Male,Feline intake room,27-06-2019 00:00,Foster,0,12-07-2019 00:00,Stray,19-07-2019 00:00,"UU - untreatable, unmanageable",0,1,0
63741,27-06-2019 11:44,Stray,0,C1906942,,Moose,Domestic Short Hair,Brown and Black,Cat,3 weeks.,Male,Feline intake room,13-07-2019 00:00,Foster,0,17-07-2019 00:00,Stray,19-07-2019 00:00,"UU - untreatable, unmanageable",0,1,0
63741,27-06-2019 11:44,Stray,0,C1906942,,Moose,Domestic Short Hair,Brown and Black,Cat,3 weeks.,Male,Feline intake room,17-07-2019 00:00,Foster,0,,Stray,19-07-2019 00:00,"UU - untreatable, unmanageable",0,1,0
63742,27-06-2019 11:44,Stray,0,C1906943,9.8102E+14,Dazzle,Domestic Short Hair,"Brown, Black and White",Cat,8 weeks.,Male,Office,27-06-2019 00:00,Foster,0,12-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63742,27-06-2019 11:44,Stray,0,C1906943,9.8102E+14,Dazzle,Domestic Short Hair,"Brown, Black and White",Cat,8 weeks.,Male,Office,13-07-2019 00:00,Foster,0,17-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63742,27-06-2019 11:44,Stray,0,C1906943,9.8102E+14,Dazzle,Domestic Short Hair,"Brown, Black and White",Cat,8 weeks.,Male,Office,17-07-2019 00:00,Foster,0,23-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63742,27-06-2019 11:44,Stray,0,C1906943,9.8102E+14,Dazzle,Domestic Short Hair,"Brown, Black and White",Cat,8 weeks.,Male,Office,23-07-2019 00:00,Foster,0,23-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63742,27-06-2019 11:44,Stray,0,C1906943,9.8102E+14,Dazzle,Domestic Short Hair,"Brown, Black and White",Cat,8 weeks.,Male,Office,26-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63743,27-06-2019 11:44,Stray,0,C1906944,9.8102E+14,Dewdrop,Domestic Medium Hair,"Brown, Black and White",Cat,8 weeks.,Female,Office,27-06-2019 00:00,Foster,0,12-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63743,27-06-2019 11:44,Stray,0,C1906944,9.8102E+14,Dewdrop,Domestic Medium Hair,"Brown, Black and White",Cat,8 weeks.,Female,Office,13-07-2019 00:00,Foster,0,17-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63743,27-06-2019 11:44,Stray,0,C1906944,9.8102E+14,Dewdrop,Domestic Medium Hair,"Brown, Black and White",Cat,8 weeks.,Female,Office,17-07-2019 00:00,Foster,0,23-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63743,27-06-2019 11:44,Stray,0,C1906944,9.8102E+14,Dewdrop,Domestic Medium Hair,"Brown, Black and White",Cat,8 weeks.,Female,Office,23-07-2019 00:00,Foster,0,23-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63743,27-06-2019 11:44,Stray,0,C1906944,9.8102E+14,Dewdrop,Domestic Medium Hair,"Brown, Black and White",Cat,8 weeks.,Female,Office,26-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63744,27-06-2019 11:44,Stray,0,C1906945,9.8102E+14,Prize Pig,Domestic Short Hair,Black,Cat,8 weeks.,Male,Feline intake room,27-06-2019 00:00,Foster,0,26-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63744,27-06-2019 11:44,Stray,0,C1906945,9.8102E+14,Prize Pig,Domestic Short Hair,Black,Cat,8 weeks.,Male,Feline intake room,26-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63745,27-06-2019 11:44,Stray,0,C1906946,9.8102E+14,Grand Champion,Domestic Short Hair,Black and Brown,Cat,9 weeks.,Male,Feline intake room,27-06-2019 00:00,Foster,0,,Stray,,Court Order/ Legal,0,0,0
63746,27-06-2019 11:44,Stray,0,C1906947,9.8102E+14,Best in Show,Domestic Short Hair,Brown and Black,Cat,9 weeks.,Female,Feline intake room,27-06-2019 00:00,Foster,0,,Stray,,Court Order/ Legal,0,0,0
63747,27-06-2019 12:09,Stray,0,C1906948,9.8102E+14,Bumper,Domestic Short Hair,"Brown, Black and White",Cat,11 months.,Male,Adoptable Cat Middle Colony,05-07-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63748,27-06-2019 12:42,Stray,0,C1906949,9.8102E+14,Aura,Domestic Medium Hair,Black,Cat,2 years 1 month.,Female,Adoptable Cat Big Colony,15-07-2019 00:00,Foster,0,31-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63748,27-06-2019 12:42,Stray,0,C1906949,9.8102E+14,Aura,Domestic Medium Hair,Black,Cat,2 years 1 month.,Female,Adoptable Cat Big Colony,13-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63749,27-06-2019 12:42,Stray,0,C1906950,9.8102E+14,Kris,Domestic Medium Hair,Grey and White,Cat,10 weeks.,Female,Adoptable window colony,15-07-2019 00:00,Foster,0,31-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63749,27-06-2019 12:42,Stray,0,C1906950,9.8102E+14,Kris,Domestic Medium Hair,Grey and White,Cat,10 weeks.,Female,Adoptable window colony,09-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63750,27-06-2019 12:42,Stray,0,C1906951,9.8102E+14,Kassidy,Domestic Medium Hair,Black and grey,Cat,12 weeks.,Female,Adoptable Cat Big Colony,15-07-2019 00:00,Foster,0,31-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63750,27-06-2019 12:42,Stray,0,C1906951,9.8102E+14,Kassidy,Domestic Medium Hair,Black and grey,Cat,12 weeks.,Female,Adoptable Cat Big Colony,02-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63751,27-06-2019 12:42,Stray,0,C1906952,9.8102E+14,Kaya,Domestic Medium Hair,Black and White,Cat,9 weeks.,Female,Adoptable Cat Big Colony,15-07-2019 00:00,Foster,0,31-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63751,27-06-2019 12:42,Stray,0,C1906952,9.8102E+14,Kaya,Domestic Medium Hair,Black and White,Cat,9 weeks.,Female,Adoptable Cat Big Colony,02-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63752,27-06-2019 12:42,Stray,0,C1906953,9.8102E+14,Keddy,Domestic Medium Hair,Brown and Black,Cat,10 weeks.,Male,Adoptable Cat Big Colony,15-07-2019 00:00,Foster,0,31-07-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63752,27-06-2019 12:42,Stray,0,C1906953,9.8102E+14,Keddy,Domestic Medium Hair,Brown and Black,Cat,10 weeks.,Male,Adoptable Cat Big Colony,02-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63755,27-06-2019 15:18,Stray,0,D1906954,9.8102E+14,Lucy,Chihuahua/Miniature Pinscher,Black and Tan,Dog,6 years 10 months.,Female,Dog room A,27-06-2019 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
63756,28-06-2019 11:42,Sick/Injured,0,C1906954,0A133F523C,Mister,Domestic Short Hair,Blue,Cat,6 years 0 months.,Male,Feline intake room,01-07-2019 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
63757,28-06-2019 12:03,Stray,0,C1906955,,Midnight,Domestic Short Hair,Black,Cat,3 years 1 month.,Male,Cat room B,06-07-2019 00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
63758,28-06-2019 12:11,Stray,0,C1906956,,Barkly,Domestic Short Hair,Grey Black and White,Cat,3 years 0 months.,Male,Cat room B,10-07-2019 00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
63759,28-06-2019 12:23,Stray,0,C1906957,,Purrcy,Domestic Short Hair,Brown and Black,Cat,1 week.,Male,Clinic room,28-06-2019 00:00,Foster,0,09-07-2019 00:00,Stray,09-07-2019 00:00,"UU - untreatable, unmanageable",0,1,0
63760,28-06-2019 12:30,Litter relinquishment,0,C1906958,9.8102E+14,Saturn,Domestic Short Hair,Black and Brown,Cat,17 weeks.,Female,Adoptable window colony,26-07-2019 00:00,Foster,0,27-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63761,28-06-2019 12:30,Litter relinquishment,0,C1906959,9.8102E+14,Jupiter,Domestic Medium Hair,Black and Brown,Cat,17 weeks.,Male,Adoptable window colony,26-07-2019 00:00,Foster,0,27-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63761,28-06-2019 12:30,Litter relinquishment,0,C1906959,9.8102E+14,Jupiter,Domestic Medium Hair,Black and Brown,Cat,17 weeks.,Male,Adoptable window colony,30-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
63762,28-06-2019 12:30,Litter relinquishment,0,C1906960,9.8102E+14,Uranus,Domestic Short Hair,"Brown, Black and White",Cat,15 weeks.,Male,Office,26-07-2019 00:00,Foster,0,06-08-2019 00:00,Stray,,Court Order/ Legal,0,0,0
63762,28-06-2019 12:30,Litter relinquishment,0,C1906960,9.8102E+14,Uranus,Domestic Short Hair,"Brown, Black and White",Cat,15 weeks.,Male,Office,10-08-2019 00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
